Tipo de Coeficiente,Coeficiente,p_value,inter_conf_inf,inter_conf_sup,AIC,BIC,store_id,Modelo,store_type,store_size,city_code
ma.L1,-0.904125950133378,1.2544727436608928e-39,-1.0386472635811386,-0.7696046366856175,1615.970766123076,1679.723241721996,S0120," ARIMA(1,0,1)(0,0,0)[52] intercept",ST03,16.0,ISTANBUL
sigma2,7468.437719157103,1.061938211033634e-14,5575.188240907976,9361.687197406229,1615.970766123076,1679.723241721996,S0120," ARIMA(1,0,1)(0,0,0)[52] intercept",ST03,16.0,ISTANBUL
stock_inicial,0.3576781660348059,0.026545508947167826,0.04163078086256633,0.6737255512070455,1875.9266678058134,1939.6791434047334,S0122," ARIMA(1,0,1)(0,0,1)[52]          ",ST04,23.0,SANLIURFA
Probin1_very_low,-0.549199234021393,0.7213616667269221,-3.5674026967211243,2.469004228678338,1875.9266678058134,1939.6791434047334,S0122," ARIMA(1,0,1)(0,0,1)[52]          ",ST04,23.0,SANLIURFA
Probin1_low,2.6737926893252526,0.3085012817376537,-2.4722032936728526,7.819788672323358,1875.9266678058134,1939.6791434047334,S0122," ARIMA(1,0,1)(0,0,1)[52]          ",ST04,23.0,SANLIURFA
Probin1_moderate,0.9793272717854697,0.485049507848215,-1.7697914174975216,3.728445961068461,1875.9266678058134,1939.6791434047334,S0122," ARIMA(1,0,1)(0,0,1)[52]          ",ST04,23.0,SANLIURFA
Probin1_high,2.17548645879572,0.2947156128998194,-1.8937455800192717,6.2447184976107115,1875.9266678058134,1939.6791434047334,S0122," ARIMA(1,0,1)(0,0,1)[52]          ",ST04,23.0,SANLIURFA
Probin1_very_high,2.389739852509779,0.14715571737423067,-0.841246307438499,5.620726012458057,1875.9266678058134,1939.6791434047334,S0122," ARIMA(1,0,1)(0,0,1)[52]          ",ST04,23.0,SANLIURFA
Probin2_very_low,-4.6552901215217325e-14,0.9999056678209423,-7.717937068406372e-10,7.717006010382068e-10,1875.9266678058134,1939.6791434047334,S0122," ARIMA(1,0,1)(0,0,1)[52]          ",ST04,23.0,SANLIURFA
Probin2_high,8.904208492427279e-15,0.999997234986546,-5.0359969251423245e-09,5.03601473355931e-09,1875.9266678058134,1939.6791434047334,S0122," ARIMA(1,0,1)(0,0,1)[52]          ",ST04,23.0,SANLIURFA
Probin2_very_high,7.429661670495028e-15,0.9999960234668466,-2.921806682260946e-09,2.921821541584287e-09,1875.9266678058134,1939.6791434047334,S0122," ARIMA(1,0,1)(0,0,1)[52]          ",ST04,23.0,SANLIURFA
promo_discount_16,-6.029022010738675e-15,0.9997296143722431,-3.4875985911930316e-11,3.486392786790884e-11,1875.9266678058134,1939.6791434047334,S0122," ARIMA(1,0,1)(0,0,1)[52]          ",ST04,23.0,SANLIURFA
promo_discount_20,0.0,,,,1875.9266678058134,1939.6791434047334,S0122," ARIMA(1,0,1)(0,0,1)[52]          ",ST04,23.0,SANLIURFA
promo_discount_35,0.0,,,,1875.9266678058134,1939.6791434047334,S0122," ARIMA(1,0,1)(0,0,1)[52]          ",ST04,23.0,SANLIURFA
promo_discount_40,0.0,1.0,-7.82710994439821e-11,7.82710994439821e-11,1875.9266678058134,1939.6791434047334,S0122," ARIMA(1,0,1)(0,0,1)[52]          ",ST04,23.0,SANLIURFA
promo_discount_50,0.0,,0.0,0.0,1875.9266678058134,1939.6791434047334,S0122," ARIMA(1,0,1)(0,0,1)[52]          ",ST04,23.0,SANLIURFA
Primavera,45.694089980501424,0.6354347118785898,-143.21202727327085,234.60020723427368,1875.9266678058134,1939.6791434047334,S0122," ARIMA(1,0,1)(0,0,1)[52]          ",ST04,23.0,SANLIURFA
Verao,92.74877732991565,0.4159423882301917,-130.71591793946334,316.2134725992947,1875.9266678058134,1939.6791434047334,S0122," ARIMA(1,0,1)(0,0,1)[52]          ",ST04,23.0,SANLIURFA
Outono,-12.046754843176315,0.8936245929690494,-188.6197459760549,164.5262362897023,1875.9266678058134,1939.6791434047334,S0122," ARIMA(1,0,1)(0,0,1)[52]          ",ST04,23.0,SANLIURFA
Feriados,3.9879625041501425,0.9489581761595375,-118.1122716831454,126.08819669144569,1875.9266678058134,1939.6791434047334,S0122," ARIMA(1,0,1)(0,0,1)[52]          ",ST04,23.0,SANLIURFA
ar.L1,0.9961764830598725,0.0,0.9773299646572373,1.0150230014625077,1875.9266678058134,1939.6791434047334,S0122," ARIMA(1,0,1)(0,0,1)[52]          ",ST04,23.0,SANLIURFA
ma.L1,-0.8864567797456934,3.030666538361443e-45,-1.0095393888170276,-0.7633741706743591,1875.9266678058134,1939.6791434047334,S0122," ARIMA(1,0,1)(0,0,1)[52]          ",ST04,23.0,SANLIURFA
ma.S.L52,0.26677116615686575,0.11094526167573272,-0.06125605494706515,0.5947983872607967,1875.9266678058134,1939.6791434047334,S0122," ARIMA(1,0,1)(0,0,1)[52]          ",ST04,23.0,SANLIURFA
sigma2,50354.122993838384,4.327096702195813e-19,39300.21989897646,61408.02608870031,1875.9266678058134,1939.6791434047334,S0122," ARIMA(1,0,1)(0,0,1)[52]          ",ST04,23.0,SANLIURFA
stock_inicial,0.5103599774896083,6.755628437522694e-05,0.2593300116452704,0.7613899433339462,2197.491765114284,2258.346400913253,S0126," ARIMA(1,0,0)(1,0,0)[52]          ",ST04,34.0,ISTANBUL
Probin1_very_low,1.651634730156269,0.760872326604787,-8.985129404546573,12.288398864859111,2197.491765114284,2258.346400913253,S0126," ARIMA(1,0,0)(1,0,0)[52]          ",ST04,34.0,ISTANBUL
Probin1_low,8.566809708984612,0.10440541438445172,-1.7731365214450676,18.906755939414293,2197.491765114284,2258.346400913253,S0126," ARIMA(1,0,0)(1,0,0)[52]          ",ST04,34.0,ISTANBUL
Probin1_moderate,-3.3308340676104455,0.35869946358248384,-10.443480822603398,3.7818126873825078,2197.491765114284,2258.346400913253,S0126," ARIMA(1,0,0)(1,0,0)[52]          ",ST04,34.0,ISTANBUL
Probin1_high,10.612983929433065,0.08702014128052014,-1.5419257946819602,22.767893653548093,2197.491765114284,2258.346400913253,S0126," ARIMA(1,0,0)(1,0,0)[52]          ",ST04,34.0,ISTANBUL
Probin1_very_high,2.2618807824991136,0.6130311871518299,-6.503700410120679,11.027461975118907,2197.491765114284,2258.346400913253,S0126," ARIMA(1,0,0)(1,0,0)[52]          ",ST04,34.0,ISTANBUL
Probin2_very_low,-2.7043412459805616e-13,1.0,-48313.02740534126,48313.02740534126,2197.491765114284,2258.346400913253,S0126," ARIMA(1,0,0)(1,0,0)[52]          ",ST04,34.0,ISTANBUL
Probin2_high,8.661983817147969e-14,1.0,-48313.027148158624,48313.027148158624,2197.491765114284,2258.346400913253,S0126," ARIMA(1,0,0)(1,0,0)[52]          ",ST04,34.0,ISTANBUL
Probin2_very_high,1.229573856456603e-13,1.0,-48313.027557455185,48313.027557455185,2197.491765114284,2258.346400913253,S0126," ARIMA(1,0,0)(1,0,0)[52]          ",ST04,34.0,ISTANBUL
promo_discount_16,-2.026956067403801e-15,1.0,-48313.02755749261,48313.02755749261,2197.491765114284,2258.346400913253,S0126," ARIMA(1,0,0)(1,0,0)[52]          ",ST04,34.0,ISTANBUL
promo_discount_20,0.0,1.0,-48313.027557528396,48313.027557528396,2197.491765114284,2258.346400913253,S0126," ARIMA(1,0,0)(1,0,0)[52]          ",ST04,34.0,ISTANBUL
promo_discount_35,0.0,1.0,-48313.02755765394,48313.02755765394,2197.491765114284,2258.346400913253,S0126," ARIMA(1,0,0)(1,0,0)[52]          ",ST04,34.0,ISTANBUL
promo_discount_40,0.0,1.0,-48313.02755763953,48313.02755763953,2197.491765114284,2258.346400913253,S0126," ARIMA(1,0,0)(1,0,0)[52]          ",ST04,34.0,ISTANBUL
promo_discount_50,0.0,1.0,-48313.02755763948,48313.02755763948,2197.491765114284,2258.346400913253,S0126," ARIMA(1,0,0)(1,0,0)[52]          ",ST04,34.0,ISTANBUL
Primavera,205.7953262707064,0.5669107032570282,-498.61678754519585,910.2074400866086,2197.491765114284,2258.346400913253,S0126," ARIMA(1,0,0)(1,0,0)[52]          ",ST04,34.0,ISTANBUL
Verao,-772.0710638063356,0.11655637997335018,-1736.2855212177378,192.14339360506665,2197.491765114284,2258.346400913253,S0126," ARIMA(1,0,0)(1,0,0)[52]          ",ST04,34.0,ISTANBUL
Outono,-188.33305305428627,0.6980309330686145,-1139.738094787146,763.0719886785735,2197.491765114284,2258.346400913253,S0126," ARIMA(1,0,0)(1,0,0)[52]          ",ST04,34.0,ISTANBUL
Feriados,82.22400984975268,0.7158170938252256,-360.4458880243528,524.8939077238582,2197.491765114284,2258.346400913253,S0126," ARIMA(1,0,0)(1,0,0)[52]          ",ST04,34.0,ISTANBUL
ar.L1,0.32337292504713483,0.0003314742599203231,0.14679632369025822,0.49994952640401147,2197.491765114284,2258.346400913253,S0126," ARIMA(1,0,0)(1,0,0)[52]          ",ST04,34.0,ISTANBUL
ar.S.L52,0.20891320487955664,0.07220412201447109,-0.0188405883954125,0.4366669981545258,2197.491765114284,2258.346400913253,S0126," ARIMA(1,0,0)(1,0,0)[52]          ",ST04,34.0,ISTANBUL
sigma2,588196.5422990188,1.0591984299523038e-16,449265.4195721337,727127.665025904,2197.491765114284,2258.346400913253,S0126," ARIMA(1,0,0)(1,0,0)[52]          ",ST04,34.0,ISTANBUL
stock_inicial,0.2037561219764061,0.0004413387036853738,0.09011081974763316,0.31740142420517903,1923.6424725066745,1978.7014287057418,S0131," ARIMA(0,0,0)(0,0,0)[52]          ",ST04,22.0,KAYSERI
Probin1_very_low,3.879521753539235,0.0013420382445186213,1.508423055341447,6.2506204517370225,1923.6424725066745,1978.7014287057418,S0131," ARIMA(0,0,0)(0,0,0)[52]          ",ST04,22.0,KAYSERI
Probin1_low,5.636877793436868,0.03237562411726072,0.4736022468652292,10.800153340008507,1923.6424725066745,1978.7014287057418,S0131," ARIMA(0,0,0)(0,0,0)[52]          ",ST04,22.0,KAYSERI
Probin1_moderate,4.6521072490688615,0.007508899206181922,1.2414697820064577,8.062744716131265,1923.6424725066745,1978.7014287057418,S0131," ARIMA(0,0,0)(0,0,0)[52]          ",ST04,22.0,KAYSERI
Probin1_high,8.972972419439895,0.00023413398725243535,4.192701151420383,13.753243687459406,1923.6424725066745,1978.7014287057418,S0131," ARIMA(0,0,0)(0,0,0)[52]          ",ST04,22.0,KAYSERI
Probin1_very_high,2.0673525117055447,0.30217763756415905,-1.8597995704612238,5.994504593872313,1923.6424725066745,1978.7014287057418,S0131," ARIMA(0,0,0)(0,0,0)[52]          ",ST04,22.0,KAYSERI
Probin2_very_low,8.756379592676637e-14,0.9989548525493384,-1.3093166624784813e-10,1.3110679383970167e-10,1923.6424725066745,1978.7014287057418,S0131," ARIMA(0,0,0)(0,0,0)[52]          ",ST04,22.0,KAYSERI
Probin2_high,1.2347483933039897e-14,0.9998114064600523,-1.0237347084318983e-10,1.023981658110559e-10,1923.6424725066745,1978.7014287057418,S0131," ARIMA(0,0,0)(0,0,0)[52]          ",ST04,22.0,KAYSERI
Probin2_very_high,-1.2091513275214484e-14,0.9992689165493611,-2.58764550430552e-11,2.585227201650477e-11,1923.6424725066745,1978.7014287057418,S0131," ARIMA(0,0,0)(0,0,0)[52]          ",ST04,22.0,KAYSERI
promo_discount_16,1.893398138752419e-14,,,,1923.6424725066745,1978.7014287057418,S0131," ARIMA(0,0,0)(0,0,0)[52]          ",ST04,22.0,KAYSERI
promo_discount_20,0.0,,0.0,0.0,1923.6424725066745,1978.7014287057418,S0131," ARIMA(0,0,0)(0,0,0)[52]          ",ST04,22.0,KAYSERI
promo_discount_35,0.0,,0.0,0.0,1923.6424725066745,1978.7014287057418,S0131," ARIMA(0,0,0)(0,0,0)[52]          ",ST04,22.0,KAYSERI
promo_discount_40,0.0,,0.0,0.0,1923.6424725066745,1978.7014287057418,S0131," ARIMA(0,0,0)(0,0,0)[52]          ",ST04,22.0,KAYSERI
promo_discount_50,0.0,,0.0,0.0,1923.6424725066745,1978.7014287057418,S0131," ARIMA(0,0,0)(0,0,0)[52]          ",ST04,22.0,KAYSERI
Primavera,-152.88940211814352,0.057904728742191616,-310.90184676485944,5.12304252857237,1923.6424725066745,1978.7014287057418,S0131," ARIMA(0,0,0)(0,0,0)[52]          ",ST04,22.0,KAYSERI
Verao,-53.13788775188293,0.5393309718332009,-222.8089590912732,116.53318358750737,1923.6424725066745,1978.7014287057418,S0131," ARIMA(0,0,0)(0,0,0)[52]          ",ST04,22.0,KAYSERI
Outono,158.0859663045142,0.0394490935167354,7.6382412218110005,308.53369138721735,1923.6424725066745,1978.7014287057418,S0131," ARIMA(0,0,0)(0,0,0)[52]          ",ST04,22.0,KAYSERI
Feriados,-12.251678982038905,0.8718381352779146,-161.10016555094563,136.59680758686784,1923.6424725066745,1978.7014287057418,S0131," ARIMA(0,0,0)(0,0,0)[52]          ",ST04,22.0,KAYSERI
sigma2,75664.47724783614,1.219351673557026e-13,55663.61332259024,95665.34117308204,1923.6424725066745,1978.7014287057418,S0131," ARIMA(0,0,0)(0,0,0)[52]          ",ST04,22.0,KAYSERI
stock_inicial,0.5917741502588441,0.00019740088510185745,0.28017919746756387,0.9033691030501243,2150.9628606066417,2211.8174964056107,S0132," ARIMA(1,0,0)(1,0,0)[52]          ",ST04,31.0,DIYARBAKIR
Probin1_very_low,0.6549228119218391,0.8748831547473384,-7.497202528048291,8.80704815189197,2150.9628606066417,2211.8174964056107,S0132," ARIMA(1,0,0)(1,0,0)[52]          ",ST04,31.0,DIYARBAKIR
Probin1_low,-1.3548107712575344,0.8385060682225329,-14.383850124188518,11.674228581673448,2150.9628606066417,2211.8174964056107,S0132," ARIMA(1,0,0)(1,0,0)[52]          ",ST04,31.0,DIYARBAKIR
Probin1_moderate,7.799859446015472,0.10272121146882691,-1.5685834999336725,17.168302391964616,2150.9628606066417,2211.8174964056107,S0132," ARIMA(1,0,0)(1,0,0)[52]          ",ST04,31.0,DIYARBAKIR
Probin1_high,11.739062715809458,0.022740439098760626,1.6378820380558512,21.840243393563064,2150.9628606066417,2211.8174964056107,S0132," ARIMA(1,0,0)(1,0,0)[52]          ",ST04,31.0,DIYARBAKIR
Probin1_very_high,6.560824023960746,0.2141031708093004,-3.78960746441975,16.911255512341242,2150.9628606066417,2211.8174964056107,S0132," ARIMA(1,0,0)(1,0,0)[52]          ",ST04,31.0,DIYARBAKIR
Probin2_very_low,6.962421141722459e-13,1.0,-57368.7338192873,57368.7338192873,2150.9628606066417,2211.8174964056107,S0132," ARIMA(1,0,0)(1,0,0)[52]          ",ST04,31.0,DIYARBAKIR
Probin2_high,5.854784143764244e-14,1.0,-57368.734273691975,57368.734273691975,2150.9628606066417,2211.8174964056107,S0132," ARIMA(1,0,0)(1,0,0)[52]          ",ST04,31.0,DIYARBAKIR
Probin2_very_high,-2.7615253463905353e-14,1.0,-57368.73427549757,57368.73427549757,2150.9628606066417,2211.8174964056107,S0132," ARIMA(1,0,0)(1,0,0)[52]          ",ST04,31.0,DIYARBAKIR
promo_discount_16,-3.4848402854685944e-15,1.0,-57368.73427637884,57368.73427637884,2150.9628606066417,2211.8174964056107,S0132," ARIMA(1,0,0)(1,0,0)[52]          ",ST04,31.0,DIYARBAKIR
promo_discount_20,0.0,1.0,-57368.73427595572,57368.73427595572,2150.9628606066417,2211.8174964056107,S0132," ARIMA(1,0,0)(1,0,0)[52]          ",ST04,31.0,DIYARBAKIR
promo_discount_35,0.0,1.0,-57368.73427619082,57368.73427619082,2150.9628606066417,2211.8174964056107,S0132," ARIMA(1,0,0)(1,0,0)[52]          ",ST04,31.0,DIYARBAKIR
promo_discount_40,0.0,1.0,-57368.73427584485,57368.73427584485,2150.9628606066417,2211.8174964056107,S0132," ARIMA(1,0,0)(1,0,0)[52]          ",ST04,31.0,DIYARBAKIR
promo_discount_50,0.0,1.0,-57368.73427584484,57368.73427584484,2150.9628606066417,2211.8174964056107,S0132," ARIMA(1,0,0)(1,0,0)[52]          ",ST04,31.0,DIYARBAKIR
Primavera,-241.95636102565405,0.4202966074818777,-830.3938468410399,346.4811247897319,2150.9628606066417,2211.8174964056107,S0132," ARIMA(1,0,0)(1,0,0)[52]          ",ST04,31.0,DIYARBAKIR
Verao,-181.62240645967051,0.5151920038656208,-728.6219047809412,365.3770918616002,2150.9628606066417,2211.8174964056107,S0132," ARIMA(1,0,0)(1,0,0)[52]          ",ST04,31.0,DIYARBAKIR
Outono,-90.00765069121942,0.8050101574098103,-804.6063272539913,624.5910258715525,2150.9628606066417,2211.8174964056107,S0132," ARIMA(1,0,0)(1,0,0)[52]          ",ST04,31.0,DIYARBAKIR
Feriados,-155.28824488678092,0.5087256586878068,-615.8642894061486,305.2877996325867,2150.9628606066417,2211.8174964056107,S0132," ARIMA(1,0,0)(1,0,0)[52]          ",ST04,31.0,DIYARBAKIR
ar.L1,0.13907780366568614,0.1644484809561162,-0.05699094899004739,0.33514655632141965,2150.9628606066417,2211.8174964056107,S0132," ARIMA(1,0,0)(1,0,0)[52]          ",ST04,31.0,DIYARBAKIR
ar.S.L52,0.22141194594201347,0.09889620147137732,-0.041557351384337804,0.48438124326836474,2150.9628606066417,2211.8174964056107,S0132," ARIMA(1,0,0)(1,0,0)[52]          ",ST04,31.0,DIYARBAKIR
sigma2,413960.3777822445,7.786298147266927e-16,313265.8412795668,514654.91428492224,2150.9628606066417,2211.8174964056107,S0132," ARIMA(1,0,0)(1,0,0)[52]          ",ST04,31.0,DIYARBAKIR
stock_inicial,0.8767323611293437,1.7532516092184645e-14,0.6526235001499434,1.100841222108744,1325.3453368532262,1376.1290847080024,S0136," ARIMA(0,0,0)(0,0,0)[52]          ",ST03,12.0,ANTALYA
Probin1_very_low,5.157848325014204,8.122575116716125e-08,3.2733456185434204,7.042351031484989,1325.3453368532262,1376.1290847080024,S0136," ARIMA(0,0,0)(0,0,0)[52]          ",ST03,12.0,ANTALYA
Probin1_low,9.702424341958515,0.0008963030685226779,3.97666712668822,15.428181557228811,1325.3453368532262,1376.1290847080024,S0136," ARIMA(0,0,0)(0,0,0)[52]          ",ST03,12.0,ANTALYA
Probin1_moderate,11.054335090774263,0.0010547424679466606,4.439747002546102,17.668923179002423,1325.3453368532262,1376.1290847080024,S0136," ARIMA(0,0,0)(0,0,0)[52]          ",ST03,12.0,ANTALYA
Probin1_high,-8.434559805974118,0.17092173495014107,-20.507925790968713,3.6388061790204773,1325.3453368532262,1376.1290847080024,S0136," ARIMA(0,0,0)(0,0,0)[52]          ",ST03,12.0,ANTALYA
Probin1_very_high,19.787024839467016,0.0004026919847575142,8.826475829867928,30.747573849066104,1325.3453368532262,1376.1290847080024,S0136," ARIMA(0,0,0)(0,0,0)[52]          ",ST03,12.0,ANTALYA
Probin2_very_low,-9.390938737214279e-14,0.9134292349533497,-1.7869645471910458e-12,1.5991457724467601e-12,1325.3453368532262,1376.1290847080024,S0136," ARIMA(0,0,0)(0,0,0)[52]          ",ST03,12.0,ANTALYA
Probin2_high,-1.8541673612592685e-14,,,,1325.3453368532262,1376.1290847080024,S0136," ARIMA(0,0,0)(0,0,0)[52]          ",ST03,12.0,ANTALYA
Probin2_very_high,0.0,,,,1325.3453368532262,1376.1290847080024,S0136," ARIMA(0,0,0)(0,0,0)[52]          ",ST03,12.0,ANTALYA
promo_discount_16,0.0,,0.0,0.0,1325.3453368532262,1376.1290847080024,S0136," ARIMA(0,0,0)(0,0,0)[52]          ",ST03,12.0,ANTALYA
promo_discount_20,0.0,,0.0,0.0,1325.3453368532262,1376.1290847080024,S0136," ARIMA(0,0,0)(0,0,0)[52]          ",ST03,12.0,ANTALYA
promo_discount_35,0.0,,0.0,0.0,1325.3453368532262,1376.1290847080024,S0136," ARIMA(0,0,0)(0,0,0)[52]          ",ST03,12.0,ANTALYA
promo_discount_40,0.0,,0.0,0.0,1325.3453368532262,1376.1290847080024,S0136," ARIMA(0,0,0)(0,0,0)[52]          ",ST03,12.0,ANTALYA
promo_discount_50,0.0,,0.0,0.0,1325.3453368532262,1376.1290847080024,S0136," ARIMA(0,0,0)(0,0,0)[52]          ",ST03,12.0,ANTALYA
Primavera,-650.4151304995388,1.9137064244160717e-11,-840.3291536853457,-460.50110731373195,1325.3453368532262,1376.1290847080024,S0136," ARIMA(0,0,0)(0,0,0)[52]          ",ST03,12.0,ANTALYA
Verao,-334.0014621993702,5.1089757549288644e-05,-495.6153635835575,-172.38756081518292,1325.3453368532262,1376.1290847080024,S0136," ARIMA(0,0,0)(0,0,0)[52]          ",ST03,12.0,ANTALYA
Outono,0.0,,0.0,0.0,1325.3453368532262,1376.1290847080024,S0136," ARIMA(0,0,0)(0,0,0)[52]          ",ST03,12.0,ANTALYA
Feriados,15.115034074403074,0.5877463500356284,-39.53293327330664,69.7630014221128,1325.3453368532262,1376.1290847080024,S0136," ARIMA(0,0,0)(0,0,0)[52]          ",ST03,12.0,ANTALYA
sigma2,9831.938488183665,1.0716432111183281e-33,8239.198465628135,11424.678510739195,1325.3453368532262,1376.1290847080024,S0136," ARIMA(0,0,0)(0,0,0)[52]          ",ST03,12.0,ANTALYA
intercept,3.175484851259039,0.6294011578786722,-9.72178865036404,16.07275835288212,1554.122854962929,1617.875330561849,S0141," ARIMA(1,0,1)(0,0,0)[52] intercept",ST03,12.0,ANTALYA
stock_inicial,0.15969624662610257,0.10930072794134961,-0.035763862871974195,0.35515635612417934,1554.122854962929,1617.875330561849,S0141," ARIMA(1,0,1)(0,0,0)[52] intercept",ST03,12.0,ANTALYA
Probin1_very_low,0.5192924877724602,0.3684522346185476,-0.6123745603092138,1.6509595358541342,1554.122854962929,1617.875330561849,S0141," ARIMA(1,0,1)(0,0,0)[52] intercept",ST03,12.0,ANTALYA
Probin1_low,-0.6476585029270343,0.5648317095540336,-2.8526821896219285,1.5573651837678602,1554.122854962929,1617.875330561849,S0141," ARIMA(1,0,1)(0,0,0)[52] intercept",ST03,12.0,ANTALYA
Probin1_moderate,0.5737665412139176,0.6288854868721256,-1.7530920541980777,2.900625136625913,1554.122854962929,1617.875330561849,S0141," ARIMA(1,0,1)(0,0,0)[52] intercept",ST03,12.0,ANTALYA
Probin1_high,-0.9744278125436793,0.5235218550973113,-3.968260063509325,2.019404438421966,1554.122854962929,1617.875330561849,S0141," ARIMA(1,0,1)(0,0,0)[52] intercept",ST03,12.0,ANTALYA
Probin1_very_high,2.232651824693832,0.2474601426629247,-1.5509745652735374,6.0162782146612015,1554.122854962929,1617.875330561849,S0141," ARIMA(1,0,1)(0,0,0)[52] intercept",ST03,12.0,ANTALYA
Probin2_very_low,2.403718322782775e-14,,,,1554.122854962929,1617.875330561849,S0141," ARIMA(1,0,1)(0,0,0)[52] intercept",ST03,12.0,ANTALYA
Probin2_high,-1.6668644650451244e-14,,,,1554.122854962929,1617.875330561849,S0141," ARIMA(1,0,1)(0,0,0)[52] intercept",ST03,12.0,ANTALYA
Probin2_very_high,-1.556672991950394e-14,0.9910159730927202,-2.725167592408574e-12,2.6940341325695665e-12,1554.122854962929,1617.875330561849,S0141," ARIMA(1,0,1)(0,0,0)[52] intercept",ST03,12.0,ANTALYA
